epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,1441.06,0.80939,0.52283,0.8984,0.65287,0.59769,0.58535,0.3186,1.80371,1.61688,1.2156,0.000367967,0.000367967,0.000367967
152,1450.4,0.8045,0.5161,0.89747,0.59019,0.66619,0.60605,0.32509,1.8599,1.59308,1.24975,0.000360894,0.000360894,0.000360894
153,1459.82,0.80781,0.51532,0.90027,0.61654,0.63246,0.60369,0.32651,1.81589,1.57568,1.22819,0.00035382,0.00035382,0.00035382
154,1469.26,0.80639,0.51809,0.89694,0.61756,0.65923,0.61873,0.33613,1.81973,1.57527,1.23867,0.000346747,0.000346747,0.000346747
155,1478.9,0.79862,0.51088,0.89737,0.59777,0.63862,0.57982,0.31956,1.82748,1.63248,1.25162,0.000339673,0.000339673,0.000339673
156,1488.41,0.80488,0.51688,0.8916,0.64144,0.62376,0.60198,0.33196,1.83451,1.64956,1.2408,0.0003326,0.0003326,0.0003326
157,1497.9,0.78867,0.50631,0.89316,0.65908,0.65214,0.62684,0.35247,1.82566,1.54379,1.24473,0.000325526,0.000325526,0.000325526
158,1507.32,0.79648,0.5119,0.8971,0.65408,0.64824,0.635,0.3594,1.81939,1.56488,1.24065,0.000318453,0.000318453,0.000318453
159,1516.74,0.78381,0.50067,0.89285,0.57687,0.68635,0.58998,0.32467,1.83541,1.64146,1.25082,0.000311379,0.000311379,0.000311379
160,1526.11,0.80013,0.51267,0.89574,0.63654,0.65338,0.59353,0.3323,1.80924,1.67629,1.23206,0.000304306,0.000304306,0.000304306
161,1535.56,0.78864,0.50199,0.89339,0.61946,0.6471,0.59468,0.32545,1.80935,1.6411,1.2395,0.000297232,0.000297232,0.000297232
162,1545.1,0.78057,0.49222,0.89004,0.6407,0.61994,0.59442,0.32926,1.82035,1.59389,1.24789,0.000290158,0.000290158,0.000290158
163,1554.44,0.77513,0.49243,0.89043,0.63938,0.6451,0.621,0.34633,1.8236,1.58892,1.25213,0.000283085,0.000283085,0.000283085
164,1563.83,0.7948,0.4983,0.89142,0.63082,0.64176,0.58728,0.32749,1.81737,1.61291,1.24458,0.000276011,0.000276011,0.000276011
165,1573.24,0.77116,0.48807,0.88541,0.59979,0.66101,0.59282,0.32731,1.8166,1.60051,1.24609,0.000268938,0.000268938,0.000268938
166,1582.66,0.78072,0.49692,0.8866,0.60529,0.66535,0.59523,0.33038,1.80821,1.65422,1.23998,0.000261864,0.000261864,0.000261864
167,1592.17,0.78233,0.49185,0.88622,0.59123,0.70654,0.58833,0.33366,1.79576,1.58677,1.23214,0.000254791,0.000254791,0.000254791
168,1601.7,0.76662,0.48037,0.88395,0.58195,0.68418,0.5767,0.31967,1.83313,1.68003,1.24567,0.000247717,0.000247717,0.000247717
169,1611.47,0.76953,0.48375,0.88413,0.61713,0.68416,0.60238,0.33665,1.8257,1.59243,1.24833,0.000240644,0.000240644,0.000240644
170,1620.84,0.7815,0.49251,0.88733,0.6069,0.65611,0.59897,0.33048,1.82997,1.65478,1.25166,0.00023357,0.00023357,0.00023357
171,1630.3,0.767,0.47761,0.88805,0.61716,0.6529,0.59473,0.32885,1.80241,1.62583,1.2383,0.000226497,0.000226497,0.000226497
172,1639.86,0.75017,0.46755,0.88348,0.64295,0.64713,0.58505,0.32567,1.80608,1.63429,1.23779,0.000219423,0.000219423,0.000219423
